Date,High,Low,Close,Adj Close,Volume,Open
2/2/1981,0.477679,0.475446,0.475446,0.375698,5941600,0.477679
2/3/1981,0.495536,0.493304,0.493304,0.389809,4788000,0.493304
2/4/1981,0.513393,0.511161,0.511161,0.40392,6966400,0.511161
2/5/1981,0.515625,0.511161,0.511161,0.40392,1982400,0.511161
2/6/1981,0.515625,0.513393,0.513393,0.405683,3466400,0.513393
2/9/1981,0.491071,0.486607,0.486607,0.384517,4188800,0.491071
2/10/1981,0.488839,0.486607,0.486607,0.384517,4586400,0.486607
2/11/1981,0.473214,0.470982,0.470982,0.37217,3460800,0.473214
2/12/1981,0.46875,0.466518,0.466518,0.368643,3640000,0.46875
2/13/1981,0.459821,0.455357,0.455357,0.359824,2788800,0.459821
2/17/1981,0.46875,0.466518,0.466518,0.368643,3068800,0.466518
2/18/1981,0.491071,0.486607,0.486607,0.384517,4810400,0.486607
2/19/1981,0.459821,0.457589,0.457589,0.361587,5577600,0.459821
2/20/1981,0.435268,0.433036,0.433036,0.342185,6092800,0.435268
2/23/1981,0.441964,0.439732,0.439732,0.347477,3528000,0.439732
2/24/1981,0.428571,0.424107,0.424107,0.33513,4244800,0.428571
2/25/1981,0.453125,0.450893,0.450893,0.356296,4872000,0.450893
2/26/1981,0.459821,0.457589,0.457589,0.361587,2710400,0.457589
2/27/1981,0.477679,0.473214,0.473214,0.373934,3690400,0.473214
3/2/1981,0.477679,0.475446,0.475446,0.375698,2940000,0.475446
3/3/1981,0.470982,0.46875,0.46875,0.370406,4043200,0.470982
3/4/1981,0.466518,0.464286,0.464286,0.366879,3427200,0.466518
3/5/1981,0.464286,0.462054,0.462054,0.365115,1344000,0.464286
3/6/1981,0.462054,0.457589,0.457589,0.361587,2900800,0.462054
3/9/1981,0.424107,0.421875,0.421875,0.333366,3830400,0.424107
3/10/1981,0.404018,0.401786,0.401786,0.317491,7095200,0.404018
3/11/1981,0.390625,0.386161,0.386161,0.305144,7464800,0.390625
3/12/1981,0.404018,0.401786,0.401786,0.317491,14812000,0.401786
3/13/1981,0.399554,0.397321,0.397321,0.313964,57825600,0.399554
3/16/1981,0.417411,0.412946,0.412946,0.326311,9307200,0.412946
3/17/1981,0.4375,0.433036,0.433036,0.342185,10936800,0.433036
3/18/1981,0.464286,0.459821,0.459821,0.363351,9234400,0.459821
3/19/1981,0.457589,0.455357,0.455357,0.359824,9452800,0.457589
3/20/1981,0.464286,0.459821,0.459821,0.363351,3651200,0.459821
3/23/1981,0.482143,0.477679,0.477679,0.377462,5504800,0.477679
3/24/1981,0.477679,0.475446,0.475446,0.375698,7039200,0.477679
3/25/1981,0.470982,0.466518,0.466518,0.368643,1764000,0.470982
3/26/1981,0.459821,0.457589,0.457589,0.361587,3068800,0.459821
3/27/1981,0.444196,0.441964,0.441964,0.34924,3063200,0.444196
3/30/1981,0.446429,0.441964,0.441964,0.34924,2475200,0.441964
3/31/1981,0.441964,0.4375,0.4375,0.345713,3998400,0.441964
4/1/1981,0.435268,0.433036,0.433036,0.342185,8517600,0.435268
4/2/1981,0.473214,0.470982,0.470982,0.37217,7851200,0.470982
4/3/1981,0.475446,0.473214,0.473214,0.373934,4121600,0.473214
4/6/1981,0.466518,0.464286,0.464286,0.366879,5700800,0.466518
4/7/1981,0.462054,0.459821,0.459821,0.363351,2671200,0.462054
4/8/1981,0.486607,0.482143,0.482143,0.38099,5488000,0.482143
4/9/1981,0.493304,0.491071,0.491071,0.388045,3124800,0.491071
4/10/1981,0.5,0.497768,0.497768,0.393336,8366400,0.497768
4/13/1981,0.5,0.497768,0.497768,0.393336,4015200,0.497768
4/14/1981,0.5,0.497768,0.497768,0.393336,1663200,0.497768
4/15/1981,0.475446,0.473214,0.473214,0.373934,8512000,0.475446
4/16/1981,0.448661,0.446429,0.446429,0.352768,5969600,0.448661
4/20/1981,0.462054,0.459821,0.459821,0.363351,8836800,0.459821
4/21/1981,0.493304,0.491071,0.491071,0.388045,7134400,0.491071
4/22/1981,0.511161,0.508929,0.508929,0.402156,4748800,0.508929
4/23/1981,0.524554,0.522321,0.522321,0.412739,14504000,0.522321
4/24/1981,0.522321,0.517857,0.517857,0.409211,8764000,0.522321
4/27/1981,0.515625,0.513393,0.513393,0.405683,9632000,0.515625
4/28/1981,0.506696,0.504464,0.504464,0.398628,8047200,0.506696
4/29/1981,0.5,0.497768,0.497768,0.393336,3410400,0.5
4/30/1981,0.511161,0.506696,0.506696,0.400392,3152800,0.506696
5/1/1981,0.511161,0.506696,0.506696,0.400392,4138400,0.506696
5/4/1981,0.506696,0.504464,0.504464,0.398628,3612000,0.506696
5/5/1981,0.504464,0.502232,0.502232,0.396864,4384800,0.504464
5/6/1981,0.491071,0.488839,0.488839,0.386281,4737600,0.491071
5/7/1981,0.497768,0.495536,0.495536,0.391573,2340800,0.495536
5/8/1981,0.502232,0.5,0.5,0.3951,1976800,0.5
5/11/1981,0.491071,0.488839,0.488839,0.386281,2984800,0.491071
5/12/1981,0.495536,0.488839,0.488839,0.386281,1064000,0.488839
5/13/1981,0.493304,0.486607,0.486607,0.384517,1226400,0.488839
5/14/1981,0.484375,0.479911,0.479911,0.379226,1232000,0.484375
5/15/1981,0.497768,0.491071,0.491071,0.388045,1226400,0.491071
5/18/1981,0.504464,0.5,0.5,0.3951,1041600,0.5
5/19/1981,0.493304,0.491071,0.491071,0.388045,6356000,0.493304
5/20/1981,0.511161,0.506696,0.506696,0.400392,3320800,0.506696
5/21/1981,0.537946,0.535714,0.535714,0.423322,8052800,0.535714
5/22/1981,0.564732,0.560268,0.560268,0.442724,7856800,0.560268
5/26/1981,0.560268,0.558036,0.558036,0.44096,21336000,0.560268
5/27/1981,0.591518,0.589286,0.589286,0.465654,37374400,0.589286
5/28/1981,0.591518,0.589286,0.589286,0.465654,18496800,0.589286
5/29/1981,0.59375,0.591518,0.591518,0.467418,14845600,0.591518
6/1/1981,0.59375,0.591518,0.591518,0.467418,12812800,0.591518
6/2/1981,0.564732,0.5625,0.5625,0.444488,10108000,0.564732
6/3/1981,0.566964,0.5625,0.5625,0.444488,9861600,0.5625
6/4/1981,0.575893,0.573661,0.573661,0.453307,14016800,0.573661
6/5/1981,0.566964,0.564732,0.564732,0.446252,14420000,0.566964
6/8/1981,0.546875,0.544643,0.544643,0.430377,23374400,0.546875
6/9/1981,0.558036,0.555804,0.555804,0.439196,29898400,0.555804
6/10/1981,0.569196,0.5625,0.5625,0.444488,6305600,0.5625
6/11/1981,0.589286,0.587054,0.587054,0.46389,9744000,0.587054
6/12/1981,0.582589,0.580357,0.580357,0.458599,6451200,0.582589
6/15/1981,0.580357,0.578125,0.578125,0.456835,35940800,0.580357
6/16/1981,0.569196,0.566964,0.566964,0.448015,9312800,0.569196
6/17/1981,0.560268,0.558036,0.558036,0.44096,6893600,0.560268
6/18/1981,0.560268,0.555804,0.555804,0.439196,5762400,0.558036
6/19/1981,0.542411,0.540179,0.540179,0.426849,6876800,0.542411
6/22/1981,0.522321,0.520089,0.520089,0.410975,2710400,0.522321
6/23/1981,0.533482,0.529018,0.529018,0.41803,3757600,0.529018
6/24/1981,0.520089,0.515625,0.515625,0.407447,5756800,0.520089
6/25/1981,0.529018,0.526786,0.526786,0.416266,6064800,0.526786
6/26/1981,0.524554,0.520089,0.520089,0.410975,5947200,0.524554
6/29/1981,0.506696,0.502232,0.502232,0.396864,2648800,0.506696
6/30/1981,0.466518,0.464286,0.464286,0.366879,8976800,0.466518
7/1/1981,0.462054,0.459821,0.459821,0.363351,42616000,0.462054
7/2/1981,0.462054,0.459821,0.459821,0.363351,7571200,0.459821
7/6/1981,0.448661,0.444196,0.444196,0.351004,4132800,0.448661
7/7/1981,0.453125,0.448661,0.448661,0.354532,3959200,0.448661
7/8/1981,0.46875,0.466518,0.466518,0.368643,4155200,0.466518
7/9/1981,0.433036,0.430804,0.430804,0.340421,8220800,0.433036
7/10/1981,0.399554,0.397321,0.397321,0.313964,13792800,0.399554
7/13/1981,0.408482,0.40625,0.40625,0.321019,11435200,0.40625
7/14/1981,0.428571,0.424107,0.424107,0.33513,4944800,0.424107
7/15/1981,0.4375,0.435268,0.435268,0.343949,2738400,0.435268
7/16/1981,0.450893,0.446429,0.446429,0.352768,3808000,0.446429
7/17/1981,0.464286,0.462054,0.462054,0.365115,4956000,0.462054
7/20/1981,0.433036,0.430804,0.430804,0.340421,5913600,0.433036
7/21/1981,0.430804,0.428571,0.428571,0.338657,7985600,0.430804
7/22/1981,0.408482,0.404018,0.404018,0.319255,5667200,0.408482
7/23/1981,0.417411,0.415179,0.415179,0.328074,8612800,0.415179
7/24/1981,0.430804,0.428571,0.428571,0.338657,7212800,0.428571
7/27/1981,0.448661,0.446429,0.446429,0.352768,4334400,0.446429
7/28/1981,0.433036,0.430804,0.430804,0.340421,5712000,0.433036
7/29/1981,0.426339,0.424107,0.424107,0.33513,3875200,0.426339
7/30/1981,0.444196,0.439732,0.439732,0.347477,2475200,0.439732
7/31/1981,0.448661,0.446429,0.446429,0.352768,2738400,0.446429
8/3/1981,0.446429,0.441964,0.441964,0.34924,3108000,0.446429
8/4/1981,0.450893,0.448661,0.448661,0.354532,7918400,0.448661
8/5/1981,0.464286,0.462054,0.462054,0.365115,4373600,0.462054
8/6/1981,0.453125,0.450893,0.450893,0.356296,2632000,0.453125
8/7/1981,0.453125,0.450893,0.450893,0.356296,2301600,0.450893
8/11/1981,0.441964,0.4375,0.4375,0.345713,17864000,0.441964
8/12/1981,0.430804,0.428571,0.428571,0.338657,6568800,0.430804
8/13/1981,0.417411,0.415179,0.415179,0.328074,6871200,0.417411
8/14/1981,0.412946,0.408482,0.408482,0.322783,6048000,0.412946
8/17/1981,0.399554,0.395089,0.395089,0.3122,4726400,0.399554
8/18/1981,0.390625,0.386161,0.386161,0.305144,4250400,0.390625
8/19/1981,0.386161,0.381696,0.381696,0.301617,5168800,0.386161
8/20/1981,0.388393,0.386161,0.386161,0.305144,4278400,0.386161
8/21/1981,0.363839,0.359375,0.359375,0.283978,10477600,0.363839
8/24/1981,0.339286,0.337054,0.337054,0.26634,5768000,0.339286
8/25/1981,0.348214,0.345982,0.345982,0.273395,10175200,0.345982
8/26/1981,0.341518,0.339286,0.339286,0.268104,8400000,0.341518
8/27/1981,0.34375,0.341518,0.341518,0.269868,6479200,0.341518
8/28/1981,0.361607,0.359375,0.359375,0.283978,9508800,0.359375
8/31/1981,0.361607,0.359375,0.359375,0.283978,10236800,0.359375
9/1/1981,0.383929,0.381696,0.381696,0.301617,9256800,0.381696
9/2/1981,0.390625,0.388393,0.388393,0.306908,4844000,0.388393
9/3/1981,0.372768,0.368304,0.368304,0.291034,9368800,0.372768
9/4/1981,0.366071,0.363839,0.363839,0.287506,3813600,0.366071
9/8/1981,0.354911,0.352679,0.352679,0.278687,6361600,0.354911
9/9/1981,0.354911,0.352679,0.352679,0.278687,7632800,0.352679
9/10/1981,0.357143,0.354911,0.354911,0.280451,8702400,0.354911
9/11/1981,0.352679,0.350446,0.350446,0.276923,4384800,0.352679
9/14/1981,0.341518,0.339286,0.339286,0.268104,6921600,0.341518
9/15/1981,0.332589,0.330357,0.330357,0.261048,4877600,0.332589
9/16/1981,0.325893,0.323661,0.323661,0.255757,4838400,0.325893
9/17/1981,0.316964,0.314732,0.314732,0.248702,4844000,0.316964
9/18/1981,0.319196,0.316964,0.316964,0.250465,6580000,0.316964
9/21/1981,0.321429,0.319196,0.319196,0.252229,12258400,0.319196
9/22/1981,0.303571,0.301339,0.301339,0.238119,11855200,0.303571
9/23/1981,0.299107,0.294643,0.294643,0.232827,7050400,0.299107
9/24/1981,0.294643,0.292411,0.292411,0.231063,4575200,0.294643
9/25/1981,0.258929,0.254464,0.254464,0.201078,8652000,0.258929
9/28/1981,0.258929,0.256696,0.256696,0.202842,22932000,0.256696
9/29/1981,0.272321,0.270089,0.270089,0.213425,23671200,0.270089
9/30/1981,0.274554,0.272321,0.272321,0.215189,12499200,0.272321
10/1/1981,0.274554,0.272321,0.272321,0.215189,15282400,0.272321
10/2/1981,0.296875,0.294643,0.294643,0.232827,11261600,0.294643
10/5/1981,0.308036,0.303571,0.303571,0.239882,10774400,0.303571
10/6/1981,0.303571,0.301339,0.301339,0.238119,7089600,0.303571
10/7/1981,0.323661,0.319196,0.319196,0.252229,9710400,0.319196
10/8/1981,0.332589,0.330357,0.330357,0.261048,7772800,0.330357
10/9/1981,0.337054,0.332589,0.332589,0.262812,13630400,0.332589
10/12/1981,0.345982,0.34375,0.34375,0.271632,6837600,0.34375
10/13/1981,0.348214,0.34375,0.34375,0.271632,11048800,0.34375
10/14/1981,0.325893,0.323661,0.323661,0.255757,7744800,0.325893
10/15/1981,0.332589,0.330357,0.330357,0.261048,7358400,0.330357
10/16/1981,0.328125,0.325893,0.325893,0.257521,9116800,0.328125
10/19/1981,0.334821,0.332589,0.332589,0.262812,5146400,0.332589
10/20/1981,0.352679,0.350446,0.350446,0.276923,8932000,0.350446
10/21/1981,0.352679,0.350446,0.350446,0.276923,19224800,0.350446
10/22/1981,0.350446,0.348214,0.348214,0.275159,8069600,0.350446
10/23/1981,0.341518,0.339286,0.339286,0.268104,6977600,0.341518
10/26/1981,0.341518,0.339286,0.339286,0.268104,6820800,0.339286
10/27/1981,0.350446,0.345982,0.345982,0.273395,21397600,0.345982
10/28/1981,0.359375,0.357143,0.357143,0.282215,11043200,0.357143
10/29/1981,0.354911,0.352679,0.352679,0.278687,7621600,0.354911
10/30/1981,0.359375,0.357143,0.357143,0.282215,13182400,0.357143
11/2/1981,0.359375,0.357143,0.357143,0.282215,9228800,0.357143
11/3/1981,0.354911,0.352679,0.352679,0.278687,7095200,0.354911
11/4/1981,0.345982,0.34375,0.34375,0.271632,5952800,0.345982
11/5/1981,0.321429,0.319196,0.319196,0.252229,5840800,0.321429
11/6/1981,0.323661,0.321429,0.321429,0.253993,6148800,0.321429
11/9/1981,0.328125,0.325893,0.325893,0.257521,5096000,0.325893
11/10/1981,0.330357,0.328125,0.328125,0.259285,4188800,0.328125
11/11/1981,0.339286,0.337054,0.337054,0.26634,6860000,0.337054
11/12/1981,0.350446,0.348214,0.348214,0.275159,9979200,0.348214
11/13/1981,0.325893,0.323661,0.323661,0.255757,5252800,0.325893
11/16/1981,0.321429,0.319196,0.319196,0.252229,5639200,0.321429
11/17/1981,0.328125,0.325893,0.325893,0.257521,8853600,0.325893
11/18/1981,0.339286,0.337054,0.337054,0.26634,7285600,0.337054
11/19/1981,0.339286,0.337054,0.337054,0.26634,10001600,0.337054
11/20/1981,0.341518,0.339286,0.339286,0.268104,9525600,0.339286
11/23/1981,0.328125,0.323661,0.323661,0.255757,5740000,0.328125
11/24/1981,0.323661,0.321429,0.321429,0.253993,5538400,0.323661
11/25/1981,0.330357,0.328125,0.328125,0.259285,13137600,0.328125
11/27/1981,0.339286,0.337054,0.337054,0.26634,9312800,0.337054
11/30/1981,0.334821,0.332589,0.332589,0.262812,5992000,0.334821
12/1/1981,0.334821,0.332589,0.332589,0.262812,5846400,0.332589
12/2/1981,0.337054,0.334821,0.334821,0.264576,9391200,0.334821
12/3/1981,0.332589,0.330357,0.330357,0.261048,5107200,0.332589
12/4/1981,0.341518,0.339286,0.339286,0.268104,34288800,0.339286
12/7/1981,0.34375,0.341518,0.341518,0.269868,14823200,0.341518
12/8/1981,0.339286,0.334821,0.334821,0.264576,12656000,0.339286
12/9/1981,0.339286,0.337054,0.337054,0.26634,8568000,0.337054
12/10/1981,0.339286,0.337054,0.337054,0.26634,9352000,0.337054
12/11/1981,0.339286,0.334821,0.334821,0.264576,19023200,0.337054
12/14/1981,0.328125,0.323661,0.323661,0.255757,6311200,0.328125
12/15/1981,0.334821,0.332589,0.332589,0.262812,7828800,0.332589
12/16/1981,0.350446,0.348214,0.348214,0.275159,16363200,0.348214
12/17/1981,0.379464,0.377232,0.377232,0.298089,12863200,0.377232
12/18/1981,0.410714,0.408482,0.408482,0.322783,17931200,0.408482
12/21/1981,0.392857,0.390625,0.390625,0.308672,14100800,0.392857
12/22/1981,0.399554,0.397321,0.397321,0.313964,13456800,0.397321
12/23/1981,0.390625,0.388393,0.388393,0.306908,7224000,0.390625
12/24/1981,0.392857,0.390625,0.390625,0.308672,7229600,0.390625
12/28/1981,0.377232,0.372768,0.372768,0.294561,9144800,0.377232
12/29/1981,0.383929,0.379464,0.379464,0.299853,6059200,0.379464
12/30/1981,0.397321,0.395089,0.395089,0.3122,8047200,0.395089
12/31/1981,0.397321,0.395089,0.395089,0.3122,13664000,0.395089
1/4/1982,0.395089,0.392857,0.392857,0.310436,17813600,0.395089
1/5/1982,0.377232,0.372768,0.372768,0.294561,8960000,0.377232
1/6/1982,0.370536,0.368304,0.368304,0.291034,16520000,0.370536
1/7/1982,0.34375,0.339286,0.339286,0.268104,17511200,0.34375
1/8/1982,0.357143,0.354911,0.354911,0.280451,14151200,0.354911
1/11/1982,0.334821,0.332589,0.332589,0.262812,8332800,0.334821
1/12/1982,0.323661,0.321429,0.321429,0.253993,14980000,0.323661
1/13/1982,0.321429,0.319196,0.319196,0.252229,10438400,0.321429
1/14/1982,0.337054,0.334821,0.334821,0.264576,6428800,0.334821
1/15/1982,0.361607,0.357143,0.357143,0.282215,11676000,0.357143
1/18/1982,0.368304,0.363839,0.363839,0.287506,7000000,0.363839
1/19/1982,0.359375,0.354911,0.354911,0.280451,13876800,0.359375
1/20/1982,0.363839,0.361607,0.361607,0.285742,6456800,0.361607
1/21/1982,0.370536,0.368304,0.368304,0.291034,8332800,0.368304
1/22/1982,0.372768,0.370536,0.370536,0.292798,6064800,0.370536
1/25/1982,0.361607,0.359375,0.359375,0.283978,11177600,0.361607
1/26/1982,0.350446,0.345982,0.345982,0.273395,5303200,0.350446
1/27/1982,0.352679,0.348214,0.348214,0.275159,7840000,0.348214
1/28/1982,0.361607,0.359375,0.359375,0.283978,9900800,0.359375
1/29/1982,0.366071,0.363839,0.363839,0.287506,13288800,0.363839
2/1/1982,0.363839,0.359375,0.359375,0.283978,9632000,0.363839
2/2/1982,0.366071,0.361607,0.361607,0.285742,13568800,0.361607
2/3/1982,0.363839,0.361607,0.361607,0.285742,7868000,0.361607
2/4/1982,0.354911,0.352679,0.352679,0.278687,5510400,0.354911
2/5/1982,0.354911,0.352679,0.352679,0.278687,10074400,0.352679
2/8/1982,0.332589,0.330357,0.330357,0.261048,7924000,0.332589
2/9/1982,0.332589,0.330357,0.330357,0.261048,14476000,0.330357
2/10/1982,0.337054,0.334821,0.334821,0.264576,9699200,0.334821
2/11/1982,0.332589,0.330357,0.330357,0.261048,6132000,0.332589
2/12/1982,0.337054,0.334821,0.334821,0.264576,4911200,0.334821
2/16/1982,0.330357,0.328125,0.328125,0.259285,8579200,0.330357
2/17/1982,0.334821,0.332589,0.332589,0.262812,6395200,0.332589
2/18/1982,0.339286,0.337054,0.337054,0.26634,7095200,0.337054
2/19/1982,0.337054,0.334821,0.334821,0.264576,3399200,0.337054
2/22/1982,0.332589,0.330357,0.330357,0.261048,6658400,0.332589
2/23/1982,0.328125,0.325893,0.325893,0.257521,8635200,0.328125
2/24/1982,0.330357,0.328125,0.328125,0.259285,9486400,0.328125
2/25/1982,0.328125,0.325893,0.325893,0.257521,7700000,0.328125
2/26/1982,0.328125,0.325893,0.325893,0.257521,4356800,0.325893
3/1/1982,0.330357,0.328125,0.328125,0.259285,8825600,0.328125
3/2/1982,0.330357,0.328125,0.328125,0.259285,8702400,0.328125
3/3/1982,0.330357,0.328125,0.328125,0.259285,5913600,0.328125
3/4/1982,0.323661,0.321429,0.321429,0.253993,9592800,0.323661
3/5/1982,0.299107,0.296875,0.296875,0.234591,11328800,0.299107
3/8/1982,0.294643,0.292411,0.292411,0.231063,8786400,0.294643
3/9/1982,0.296875,0.294643,0.294643,0.232827,13126400,0.294643
3/10/1982,0.292411,0.290179,0.290179,0.229299,21733600,0.292411
3/11/1982,0.294643,0.290179,0.290179,0.229299,5644800,0.290179
3/12/1982,0.274554,0.272321,0.272321,0.215189,11636800,0.274554
3/15/1982,0.272321,0.270089,0.270089,0.213425,12840800,0.272321
3/16/1982,0.267857,0.265625,0.265625,0.209897,11788000,0.267857
3/17/1982,0.254464,0.252232,0.252232,0.199314,12622400,0.254464
3/18/1982,0.274554,0.272321,0.272321,0.215189,14084000,0.272321
3/19/1982,0.299107,0.296875,0.296875,0.234591,16452800,0.296875
3/22/1982,0.321429,0.319196,0.319196,0.252229,17298400,0.319196
3/23/1982,0.316964,0.314732,0.314732,0.248702,13988800,0.316964
3/24/1982,0.299107,0.296875,0.296875,0.234591,12902400,0.299107
3/25/1982,0.296875,0.294643,0.294643,0.232827,21028000,0.296875
3/26/1982,0.292411,0.290179,0.290179,0.229299,12695200,0.292411
3/29/1982,0.299107,0.296875,0.296875,0.234591,16900800,0.296875
3/30/1982,0.303571,0.301339,0.301339,0.238119,19488000,0.301339
3/31/1982,0.303571,0.301339,0.301339,0.238119,12538400,0.301339
4/1/1982,0.319196,0.316964,0.316964,0.250465,14784000,0.316964
4/2/1982,0.319196,0.316964,0.316964,0.250465,21201600,0.316964
4/5/1982,0.319196,0.316964,0.316964,0.250465,21660800,0.316964
4/6/1982,0.316964,0.314732,0.314732,0.248702,17897600,0.316964
4/7/1982,0.3125,0.310268,0.310268,0.245174,7274400,0.3125
4/8/1982,0.314732,0.3125,0.3125,0.246938,5997600,0.3125
4/12/1982,0.314732,0.310268,0.310268,0.245174,11076800,0.3125
4/13/1982,0.287946,0.285714,0.285714,0.225772,21324800,0.287946
4/14/1982,0.290179,0.287946,0.287946,0.227535,28397600,0.287946
4/15/1982,0.294643,0.292411,0.292411,0.231063,41070400,0.292411
4/16/1982,0.303571,0.301339,0.301339,0.238119,26012000,0.301339
4/19/1982,0.299107,0.294643,0.294643,0.232827,10320800,0.299107
4/20/1982,0.283482,0.28125,0.28125,0.222244,20137600,0.283482
4/21/1982,0.28125,0.279018,0.279018,0.22048,18256000,0.28125
4/22/1982,0.276786,0.274554,0.274554,0.216952,13148800,0.276786
4/23/1982,0.276786,0.274554,0.274554,0.216952,12073600,0.274554
4/26/1982,0.283482,0.28125,0.28125,0.222244,14481600,0.28125
4/27/1982,0.274554,0.272321,0.272321,0.215189,17567200,0.274554
4/28/1982,0.263393,0.261161,0.261161,0.206369,24808000,0.263393
4/29/1982,0.263393,0.261161,0.261161,0.206369,20557600,0.261161
4/30/1982,0.265625,0.263393,0.263393,0.208133,69350400,0.263393
5/3/1982,0.274554,0.272321,0.272321,0.215189,20675200,0.272321
5/4/1982,0.283482,0.28125,0.28125,0.222244,18496800,0.28125
5/5/1982,0.28125,0.276786,0.276786,0.218716,13484800,0.28125
5/6/1982,0.287946,0.285714,0.285714,0.225772,18866400,0.285714
5/7/1982,0.292411,0.290179,0.290179,0.229299,21179200,0.290179
5/10/1982,0.287946,0.285714,0.285714,0.225772,7901600,0.287946
5/11/1982,0.279018,0.276786,0.276786,0.218716,25754400,0.279018
5/12/1982,0.272321,0.270089,0.270089,0.213425,17752000,0.272321
5/13/1982,0.274554,0.272321,0.272321,0.215189,13613600,0.272321
5/14/1982,0.265625,0.261161,0.261161,0.206369,23934400,0.265625
5/17/1982,0.258929,0.256696,0.256696,0.202842,19051200,0.258929
5/18/1982,0.254464,0.252232,0.252232,0.199314,30508800,0.254464
5/19/1982,0.252232,0.25,0.25,0.19755,18821600,0.252232
5/20/1982,0.254464,0.252232,0.252232,0.199314,6904800,0.252232
5/21/1982,0.256696,0.254464,0.254464,0.201078,9710400,0.254464
5/24/1982,0.258929,0.256696,0.256696,0.202842,7996800,0.256696
5/25/1982,0.258929,0.256696,0.256696,0.202842,12891200,0.256696
5/26/1982,0.256696,0.254464,0.254464,0.201078,10819200,0.256696
5/27/1982,0.252232,0.25,0.25,0.19755,7812000,0.252232
5/28/1982,0.252232,0.25,0.25,0.19755,4799200,0.25
6/1/1982,0.247768,0.245536,0.245536,0.194022,11900000,0.247768
6/2/1982,0.252232,0.25,0.25,0.19755,8226400,0.25
6/3/1982,0.245536,0.241071,0.241071,0.190495,9940000,0.245536
6/4/1982,0.236607,0.234375,0.234375,0.185203,9419200,0.236607
6/7/1982,0.236607,0.234375,0.234375,0.185203,9290400,0.234375
6/8/1982,0.234375,0.232143,0.232143,0.183439,7851200,0.234375
6/9/1982,0.229911,0.227679,0.227679,0.179912,8461600,0.229911
6/10/1982,0.232143,0.229911,0.229911,0.181676,8601600,0.229911
6/11/1982,0.241071,0.238839,0.238839,0.188731,13658400,0.238839
6/14/1982,0.241071,0.238839,0.238839,0.188731,7498400,0.238839
6/15/1982,0.241071,0.238839,0.238839,0.188731,8803200,0.238839
6/16/1982,0.241071,0.238839,0.238839,0.188731,10432800,0.238839
6/17/1982,0.236607,0.234375,0.234375,0.185203,7291200,0.236607
6/18/1982,0.234375,0.229911,0.229911,0.181676,4967200,0.234375
6/21/1982,0.232143,0.229911,0.229911,0.181676,7134400,0.229911
6/22/1982,0.243304,0.238839,0.238839,0.188731,4390400,0.238839
6/23/1982,0.25,0.245536,0.245536,0.194022,13188000,0.245536
6/24/1982,0.247768,0.245536,0.245536,0.194022,11037600,0.245536
6/25/1982,0.238839,0.236607,0.236607,0.186967,6669600,0.238839
6/28/1982,0.236607,0.234375,0.234375,0.185203,6288800,0.236607
